air_temp,relative_humidity,wind_speed,wind_direction,wind_gust,precip_accum_five_minute,precip_accum_one_hour,solar_radiation,precip_accum,volt,dew_point_temperature,Date,Time
9,30,7.33,301,12.47,,0,74,81.026,13.5,-7.78,4/9/2020,00:00:00
8.6,31,7.51,307,13.05,,,66,81.026,13.3,-7.71,4/9/2020,00:30:00
7.5,39,6.88,303,14.26,,,5,81.026,13.2,-5.69,4/9/2020,01:00:00
6.4,45,6.3,297,11.71,,,0,81.026,13.1,-4.79,4/9/2020,01:30:00
6.1,43,6.7,302,11.67,,0,0,81.026,13.1,-5.66,4/9/2020,02:00:00
5.5,43,7.46,308,12.25,,,0,81.026,13.1,-6.21,4/9/2020,02:30:00
4.8,45,6.84,308,12.29,,0,0,81.026,13,-6.25,4/9/2020,03:00:00
4.3,50,5.45,312,8.81,,,0,81.026,13,-5.32,4/9/2020,03:30:00
3.9,51,6.26,309,11.67,,0,0,81.026,13,-5.42,4/9/2020,04:00:00
3.6,50,5.5,309,9.61,,,0,81.026,12.9,-5.96,4/9/2020,04:30:00
3.2,51,4.11,305,8.09,,0,0,81.026,12.9,-6.07,4/9/2020,05:00:00
2.9,53,3.8,292,6.44,,,0,81.026,12.9,-5.84,4/9/2020,05:30:00
2.6,54,4.24,289,8.45,,0,0,81.026,12.9,-5.88,4/9/2020,06:00:00
2.4,54,5.01,294,8.89,,,0,81.026,12.9,-6.06,4/9/2020,06:30:00
2.2,53,4.56,294,7.28,,0,0,81.026,12.9,-6.5,4/9/2020,07:00:00
2,55,4.42,292,7.73,,,0,81.026,12.9,-6.19,4/9/2020,07:30:00
1.7,57,4.29,283,6.88,,0,0,81.026,12.9,-6,4/9/2020,08:00:00
1.5,59,4.78,282,7.82,,,0,81.026,12.9,-5.73,4/9/2020,08:30:00
1.3,59,4.78,283,8.09,,0,0,81.026,12.9,-5.92,4/9/2020,09:00:00
1.2,58,4.92,286,7.64,,,0,81.026,12.8,-6.24,4/9/2020,09:30:00
0.9,58,4.42,292,7.6,,0,0,81.026,12.9,-6.53,4/9/2020,10:00:00
0.7,58,4.24,288,7.42,,,0,81.026,12.8,-6.71,4/9/2020,10:30:00
0.4,59,3.71,280,5.68,,0,0,81.026,12.8,-6.77,4/9/2020,11:00:00
0.2,60,3.49,287,6.75,,,1,81.026,12.8,-6.74,4/9/2020,11:30:00
0.1,60,3.62,288,5.9,,0,18,81.026,12.9,-6.83,4/9/2020,12:00:00
0.3,62,3.4,288,5.85,,,23,81.026,12.9,-6.21,4/9/2020,12:30:00
0.5,63,3.84,288,6.66,,0,75,81.026,13.3,-5.81,4/9/2020,13:00:00
1,60,4.47,300,8.23,,,127,81.026,13.9,-5.98,4/9/2020,13:30:00
1.7,56,4.96,302,9.03,,0,292,81.026,14.8,-6.24,4/9/2020,14:00:00
2,51,5.59,312,9.56,,,340,81.026,14.7,-7.19,4/9/2020,14:30:00
1.5,60,5.37,296,8.23,,0,241,81.026,14.7,-5.51,4/9/2020,15:00:00
1.9,57,5.68,298,8.89,,,459,81.026,14.6,-5.82,4/9/2020,15:30:00
2.6,49,5.32,314,10.69,,0,457,81.026,14.1,-7.15,4/9/2020,16:00:00
1.5,53,5.01,327,10.32,,,249,81.026,14.2,-7.15,4/9/2020,16:30:00
0.9,61,5.72,313,10.64,,0,310,81.026,14,-5.86,4/9/2020,17:00:00
0.4,67,4.69,315,9.3,,,281,81.026,14.1,-5.09,4/9/2020,17:30:00
1.5,57,6.62,309,12.07,,0,618,81.026,14.2,-6.19,4/9/2020,18:00:00
1.4,54,6.17,322,13.1,,,444,81.026,14.2,-7,4/9/2020,18:30:00
2,51,5.95,332,11.49,,0,544,81.026,14.2,-7.19,4/9/2020,19:00:00
2.3,52,6.08,319,13.23,,,497,81.026,14.2,-6.65,4/9/2020,19:30:00
3,45,6.21,328,11.4,,0,509,81.026,14.2,-7.9,4/9/2020,20:00:00
3.1,44,5.72,329,9.92,,,424,81.026,14.1,-8.1,4/9/2020,20:30:00
3.2,40,5.85,321,11.98,,0,366,81.026,14.2,-9.23,4/9/2020,21:00:00
3.1,40,5.77,328,12.56,,,250,81.026,14.2,-9.32,4/9/2020,21:30:00
3.2,41,6.26,318,12.12,,0,281,81.026,14.2,-8.92,4/9/2020,22:00:00
3.2,39,5.99,322,10.69,,,268,81.026,14.2,-9.56,4/9/2020,22:30:00
3.8,37,5.77,326,10.99,,0,352,81.026,14.2,-9.69,4/9/2020,23:00:00
3.9,36,5.45,318,10.06,,,220,81.026,13.9,-9.95,4/9/2020,23:30:00
3.6,39,5.41,314,9.43,,0,144,81.026,13.6,-9.2,4/10/2020,00:00:00
3.5,39,4.24,318,8.49,,,56,81.026,13.3,-9.29,4/10/2020,00:30:00
3.1,40,4.34,313,7.64,,0,8,81.026,13.2,-9.32,4/10/2020,01:00:00
2.9,42,4.65,308,8.09,,,0,81.026,13.1,-8.88,4/10/2020,01:30:00
2.6,43,4.34,313,8.09,,,0,81.026,13.1,-8.85,4/10/2020,02:00:00
2.3,45,3.98,307,6.62,,,0,81.026,13,-8.54,4/10/2020,02:30:00
1.7,50,4.83,298,8,,0,0,81.026,13,-7.72,4/10/2020,03:00:00
1.2,53,4.47,304,8.23,,,0,81.026,12.9,-7.43,4/10/2020,03:30:00
0.8,55,4.11,304,7.24,,0,0,81.026,12.9,-7.32,4/10/2020,04:00:00
0.5,57,5.01,304,8.23,,,0,81.026,12.9,-7.13,4/10/2020,04:30:00
0,59,4.65,304,8.13,,0,0,81.026,12.9,-7.15,4/10/2020,05:00:00
-0.3,59,4.38,308,7.91,,,0,81.026,12.9,-7.43,4/10/2020,05:30:00
-0.6,60,4.16,309,7.96,,0,0,81.026,12.9,-7.49,4/10/2020,06:00:00
-0.9,60,3.76,307,6.97,,,0,81.026,12.9,-7.78,4/10/2020,06:30:00
-0.9,59,4.29,304,9.7,,,0,81.026,12.9,-8,4/10/2020,07:00:00
-0.9,58,4.24,308,8.67,,,0,81.026,12.8,-8.22,4/10/2020,07:30:00
-1,58,4.24,305,7.42,,0,0,81.026,12.9,-8.31,4/10/2020,08:00:00
-1.2,61,3.71,300,5.85,,,0,81.026,12.8,-7.85,4/10/2020,08:30:00
-1,62,3.8,301,6.8,,0,0,81.026,12.8,-7.44,4/10/2020,09:00:00
-1.2,64,3.62,302,6.21,,,0,81.026,12.8,-7.22,4/10/2020,09:30:00
-1.5,66,2.81,314,5.41,,0,0,81.026,12.8,-7.1,4/10/2020,10:00:00
-1.7,67,2.37,301,4.47,,,0,81.026,12.8,-7.09,4/10/2020,10:30:00
-2,68,2.23,298,3.66,,0,0,81.026,12.8,-7.19,4/10/2020,11:00:00
-2.1,70,2.15,299,3.71,,,1,81.026,12.8,-6.9,4/10/2020,11:30:00
-2,71,2.55,291,4.2,,0,24,81.026,12.9,-6.62,4/10/2020,12:00:00
-1.6,70,2.06,282,4.02,,,99,81.026,12.9,-6.42,4/10/2020,12:30:00
-0.8,68,2.81,289,5.41,,0,180,81.026,13.6,-6.04,4/10/2020,13:00:00
-0.1,65,2.95,304,5.32,,,242,81.026,14.8,-5.97,4/10/2020,13:30:00
0.6,61,3.04,304,5.32,,0,331,81.026,14.8,-6.14,4/10/2020,14:00:00
1.6,55,2.91,302,5.05,,,407,81.026,14.7,-6.57,4/10/2020,14:30:00
2.2,52,2.68,315,6.7,,0,459,81.026,14.2,-6.75,4/10/2020,15:00:00
2.7,51,2.15,307,6.39,,,418,81.026,14.1,-6.54,4/10/2020,15:30:00
3.3,48,2.1,295,4.34,,0,534,81.026,14.1,-6.78,4/10/2020,16:00:00
4.1,46,2.55,256,6.62,,,607,81.026,14,-6.6,4/10/2020,16:30:00
4.7,43,2.68,282,5.5,,0,635,81.026,14,-6.94,4/10/2020,17:00:00
5.4,41,2.99,289,6.12,,,696,81.026,14,-6.92,4/10/2020,17:30:00
6.1,39,2.91,286,6.39,,0,755,81.026,14,-6.95,4/10/2020,18:00:00
6.3,38,3.35,258,7.28,,,658,81.026,14,-7.1,4/10/2020,18:30:00
6.5,38,3.76,266,8.05,,0,584,81.026,14,-6.93,4/10/2020,19:00:00
7.1,36,4.16,277,7.87,,,538,81.026,14,-7.09,4/10/2020,19:30:00
7.4,35,3.49,266,6.66,,0,559,81.026,14,-7.19,4/10/2020,20:00:00
7.9,33,3.22,276,6.35,,,509,81.026,14,-7.51,4/10/2020,20:30:00
7.9,33,2.37,226,5.41,,0,467,81.026,14,-7.51,4/10/2020,21:00:00
8.3,31,2.51,270,5.41,,,383,81.026,14,-7.97,4/10/2020,21:30:00
8.4,31,2.41,227,5.05,,0,369,81.026,14,-7.88,4/10/2020,22:00:00
8.8,31,2.73,216,6.35,,,409,81.026,14,-7.53,4/10/2020,22:30:00
8.9,29,2.28,233,5.41,,0,270,81.026,14,-8.3,4/10/2020,23:00:00
8.9,28,2.73,215,7.78,,,188,81.026,13.8,-8.75,4/10/2020,23:30:00
8.4,30,2.33,199,4.83,,0,77,81.026,13.5,-8.3,4/11/2020,00:00:00
8.3,30,1.83,217,3.22,,,54,81.026,13.3,-8.39,4/11/2020,00:30:00
8.2,29,2.15,231,4.16,,0,8,81.026,13.3,-8.91,4/11/2020,01:00:00
7.8,30,1.25,217,2.37,,,0,81.026,13.2,-8.83,4/11/2020,01:30:00
7,33,0.72,199,1.74,,0,0,81.026,13.1,-8.31,4/11/2020,02:00:00
5.7,38,0.58,103,0.98,,,0,81.026,13.1,-7.64,4/11/2020,02:30:00
5.6,38,0.72,124,1.34,,0,0,81.026,13.1,-7.73,4/11/2020,03:00:00
4.4,44,0.49,103,0.85,,,0,81.026,13,-6.91,4/11/2020,03:30:00
4.2,43,0.63,84,0.9,,0,0,81.026,13,-7.39,4/11/2020,04:00:00
4.3,42,0.58,104,0.94,,,0,81.026,12.9,-7.61,4/11/2020,04:30:00
4.5,41,0.85,95,1.25,,0,0,81.026,12.9,-7.74,4/11/2020,05:00:00
3.5,46,0.8,78,1.3,,,0,81.026,12.9,-7.15,4/11/2020,05:30:00
3.5,45,0.72,106,1.08,,0,0,81.026,12.9,-7.44,4/11/2020,06:00:00
3.7,43,0.94,140,1.61,,,0,81.026,12.9,-7.85,4/11/2020,06:30:00
3.5,44,1.56,155,2.51,,0,0,81.026,12.9,-7.73,4/11/2020,07:00:00
3.5,45,1.65,160,2.33,,,0,81.026,12.9,-7.44,4/11/2020,07:30:00
3.1,47,1.43,149,2.28,,0,0,81.026,12.9,-7.24,4/11/2020,08:00:00
2.2,51,1.03,142,1.48,,,0,81.026,12.9,-7,4/11/2020,08:30:00
1.6,54,0.76,117,1.16,,0,0,81.026,12.9,-6.81,4/11/2020,09:00:00
1.6,55,0.98,148,1.3,,,0,81.026,12.9,-6.57,4/11/2020,09:30:00
1.3,56,0.72,115,1.21,,0,0,81.026,12.9,-6.61,4/11/2020,10:00:00
0.8,58,0.45,100,0.72,,,0,81.026,12.8,-6.62,4/11/2020,10:30:00
1.1,59,0.58,119,1.34,,0,0,81.026,12.8,-6.11,4/11/2020,11:00:00
1.8,57,0.76,115,1.83,,,1,81.026,12.8,-5.91,4/11/2020,11:30:00
2,59,0.94,118,1.88,,0,18,81.026,12.9,-5.26,4/11/2020,12:00:00
2.2,58,0.72,131,1.25,,,66,81.026,13,-5.3,4/11/2020,12:30:00
3.3,56,1.08,134,1.65,,0,129,81.026,13.5,-4.74,4/11/2020,13:00:00
4.3,54,1.21,119,1.74,,,163,81.026,14.2,-4.29,4/11/2020,13:30:00
5.6,51,1.16,106,2.64,,0,314,81.026,14.6,-3.85,4/11/2020,14:00:00
7.2,44,1.88,164,3.22,,,415,81.026,14.5,-4.36,4/11/2020,14:30:00
9.1,36,1.34,159,2.73,,0,497,81.026,14.1,-5.31,4/11/2020,15:00:00
10.5,31,1.16,136,2.73,,,530,81.026,13.9,-6.04,4/11/2020,15:30:00
10.9,30,1.52,134,3.35,,0,570,81.026,13.8,-6.12,4/11/2020,16:00:00
11.5,31,2.19,144,5.77,,,614,81.026,13.8,-5.16,4/11/2020,16:30:00
11.9,30,1.97,182,4.38,,0,627,81.026,13.7,-5.24,4/11/2020,17:00:00
12.4,29,1.97,132,4.92,,,561,81.026,13.7,-5.26,4/11/2020,17:30:00
12.6,28,1.97,182,5.1,,0,556,81.026,13.7,-5.54,4/11/2020,18:00:00
13.1,28,1.83,241,3.98,,,634,81.026,13.7,-5.11,4/11/2020,18:30:00
13.5,28,1.88,92,3.76,,0,740,81.026,13.7,-4.76,4/11/2020,19:00:00
13.5,27,1.56,107,3.8,,,710,81.026,13.7,-5.24,4/11/2020,19:30:00
14.3,25,1.48,148,3.49,,0,663,81.026,13.7,-5.57,4/11/2020,20:00:00
14.6,23,2.28,232,4.92,,,611,81.026,13.7,-6.4,4/11/2020,20:30:00
14.9,22,1.61,220,3.98,,0,556,81.026,13.7,-6.72,4/11/2020,21:00:00
15.1,22,1.38,249,4.92,,,429,81.026,13.7,-6.56,4/11/2020,21:30:00
15.1,22,1.61,193,4.07,,0,349,81.026,13.7,-6.56,4/11/2020,22:00:00
14.7,22,1.34,188,3.31,,,195,81.026,13.8,-6.89,4/11/2020,22:30:00
14.5,23,1.16,101,2.95,,0,147,81.026,13.6,-6.49,4/11/2020,23:00:00
14.3,24,1.34,80,3.13,,,74,81.026,13.4,-6.1,4/11/2020,23:30:00
14.1,24,1.43,27,2.91,,0,41,81.026,13.4,-6.27,4/12/2020,00:00:00
13.7,26,2.37,106,5.19,,,17,81.026,13.3,-5.57,4/12/2020,00:30:00
13.1,28,2.46,216,5.59,,,3,81.026,13.2,-5.11,4/12/2020,01:00:00
11.7,38,3.58,169,7.55,,,0,81.026,13.1,-2.26,4/12/2020,01:30:00
10.6,38,3.44,269,6.7,,0,0,81.026,13.1,-3.25,4/12/2020,02:00:00
9.9,39,3.8,191,8.13,,,0,81.026,13.1,-3.53,4/12/2020,02:30:00
9.2,39,4.11,100,8.27,,,0,81.026,13.1,-4.16,4/12/2020,03:00:00
8.6,36,4.42,44,8.13,,,0,81.026,13,-5.76,4/12/2020,03:30:00
8,31,4.74,55,9.34,,0,0,81.026,13,-8.23,4/12/2020,04:00:00
7.5,33,4.2,89,8.31,,,0,81.026,13,-7.87,4/12/2020,04:30:00
7.1,35,4.34,78,8.27,,0,0,81.026,13,-7.46,4/12/2020,05:00:00
6.8,36,4.29,66,8.54,,,0,81.026,12.9,-7.36,4/12/2020,05:30:00
6.4,38,4.02,111,9.03,,0,0,81.026,12.9,-7.02,4/12/2020,06:00:00
5.9,41,4.47,158,8.09,,,0,81.026,12.9,-6.47,4/12/2020,06:30:00
5.2,47,4.34,90,9.48,,0,0,81.026,12.9,-5.31,4/12/2020,07:00:00
4.9,48,4.11,121,8.13,,,0,81.026,12.9,-5.3,4/12/2020,07:30:00
4.8,47,4.2,112,7.87,,0,0,81.026,12.9,-5.68,4/12/2020,08:00:00
4.5,47,3.71,180,7.69,,,0,81.026,12.9,-5.95,4/12/2020,08:30:00
3.7,53,4.02,49,8.63,,0,0,81.026,12.9,-5.1,4/12/2020,09:00:00
2.7,62,3.89,27,8.49,,,0,81.026,12.9,-3.94,4/12/2020,09:30:00
2.4,62,4.11,33,8.71,,0,0,81.026,12.9,-4.22,4/12/2020,10:00:00
1.8,68,4.34,113,8.41,,,0,81.026,12.9,-3.55,4/12/2020,10:30:00
0.6,81,3.76,125,7.51,,0,0,81.026,12.9,-2.33,4/12/2020,11:00:00
0.1,82,4.38,33,9.21,,,0,81.026,12.8,-2.65,4/12/2020,11:30:00
-0.4,83,4.02,47,8.94,,0,4,81.026,12.9,-2.97,4/12/2020,12:00:00
-0.7,82,4.83,38,10.01,,,13,81.026,12.9,-3.43,4/12/2020,12:30:00
-0.8,79,4.47,24,10.5,,0,34,81.026,12.9,-4.03,4/12/2020,13:00:00
-0.6,77,4.07,26,8.31,,,64,81.026,13.2,-4.18,4/12/2020,13:30:00
-0.2,70,4.69,36,9.3,,0,77,81.026,13.4,-5.08,4/12/2020,14:00:00
-0.3,73,4.38,36,8.67,,,69,81.026,13.6,-4.61,4/12/2020,14:30:00
-0.5,78,3.53,34,7.64,,0,83,81.026,13.8,-3.91,4/12/2020,15:00:00
-0.7,79,3.58,121,7.73,,,111,81.026,14.1,-3.93,4/12/2020,15:30:00
-0.7,81,3.4,166,7.15,,0,87,81.026,14.1,-3.6,4/12/2020,16:00:00
-0.9,84,3.66,66,7.24,,,111,81.026,14.3,-3.3,4/12/2020,16:30:00
-0.9,85,3.71,270,9.12,,0,80,81.026,14.2,-3.14,4/12/2020,17:00:00
-1,86,3.89,302,8.18,,,91,81.026,14.1,-3.07,4/12/2020,17:30:00
-1.1,86,3.8,257,7.51,,0,77,81.026,14,-3.17,4/12/2020,18:00:00
-1.3,86,4.34,202,8.76,,,111,81.026,14.1,-3.37,4/12/2020,18:30:00
-1.3,86,4.11,260,9.88,,0,106,81.026,14.2,-3.37,4/12/2020,19:00:00
-1.4,87,4.47,214,10.55,,,134,81.026,14.2,-3.31,4/12/2020,19:30:00
-1.2,87,3.58,258,5.81,,0,118,81.026,14.1,-3.11,4/12/2020,20:00:00
-1,87,3.66,311,7.46,,,133,81.026,14,-2.92,4/12/2020,20:30:00
-1.1,87,4.34,342,8.23,,0,148,81.026,14.1,-3.02,4/12/2020,21:00:00
-1.2,87,4.38,345,7.82,,,152,81.026,14.1,-3.11,4/12/2020,21:30:00
-1.3,86,4.34,342,8.67,,0,157,81.026,14.4,-3.37,4/12/2020,22:00:00
-1.2,86,4.69,339,10.01,,,147,81.026,14.2,-3.27,4/12/2020,22:30:00
-1.2,85,4.69,342,8.49,,0,117,81.026,14,-3.43,4/12/2020,23:00:00
-1.2,84,4.87,322,9.79,,,102,81.026,13.8,-3.59,4/12/2020,23:30:00
-1.1,83,4.29,346,8.81,,0,70,81.026,13.7,-3.66,4/13/2020,00:00:00
-1.1,81,4.42,340,8.23,,,26,81.026,13.4,-3.99,4/13/2020,00:30:00
-1.3,82,4.11,332,6.93,,0,5,81.026,13.3,-4.02,4/13/2020,01:00:00
-1.7,77,5.37,331,10.06,,,0,81.026,13.1,-5.25,4/13/2020,01:30:00
-2,78,5.01,333,9.3,,0,0,81.026,13.1,-5.37,4/13/2020,02:00:00
-2,76,4.38,336,8.27,,,0,81.026,13,-5.72,4/13/2020,02:30:00
-1.6,69,4.56,335,9.88,,0,0,81.026,13,-6.61,4/13/2020,03:00:00
-1.6,68,4.56,334,8.76,,,0,81.026,12.9,-6.8,4/13/2020,03:30:00
-1.6,66,3.98,333,7.69,,0,0,81.026,12.9,-7.2,4/13/2020,04:00:00
-1.4,62,3.49,337,5.85,,,0,81.026,12.9,-7.82,4/13/2020,04:30:00
-1.3,60,3.17,330,6.53,,0,0,81.026,12.9,-8.16,4/13/2020,05:00:00
-1.4,58,3.31,317,6.03,,,0,81.026,12.9,-8.69,4/13/2020,05:30:00
-1.4,55,4.42,317,8.67,,0,0,81.026,12.9,-9.37,4/13/2020,06:00:00
-1.4,51,4.96,324,10.5,,,0,81.026,12.8,-10.34,4/13/2020,06:30:00
-1.9,52,4.52,322,8.58,,0,0,81.026,12.8,-10.56,4/13/2020,07:00:00
-2.5,53,5.05,320,8.94,,,0,81.026,12.8,-10.87,4/13/2020,07:30:00
